Part,Color,Quantity,Notes,Location,IsUsed,IsStickered
4536,29,2,,4 - Box Storage|Chair|Barrel|Trash,False,False
4865b,29,3,,4 - Bin drawer Panel 1x2,False,False
93095,29,2,,4 - Bin drawer Panel 1x1|1x2|2x2 Corner|Divider|Sides,False,False
2489,6,1,,4 - Box Storage|Chair|Barrel|Trash,False,False
2412b,6,6,,4 - Bin drawer Grille | Cheese grater,False,False
62113,321,1,,4 - Box Window|Roof|Panel|Rock|Castle,False,False
30099,321,1,,4 - Box Arch | Bow,False,False
15207,321,4,,4 - Bin drawer Panel 1x3 | 1x4,False,False
2412b,321,3,,4 - Bin drawer Grille | Cheese grater,False,False
87544,272,4,,4 - Box Panel 1x2x2 to 1x6x5,False,False
4079b,272,4,,4 - Box Storage|Chair|Barrel|Trash,False,False
2412b,272,4,,4 - Bin drawer Grille | Cheese grater,False,False
35563,272,1,,4 - Box Window|Roof|Panel|Rock|Castle,False,False
30044,272,1,,4 - Box Window|Roof|Panel|Rock|Castle,False,False
62113,72,2,,4 - Box Window|Roof|Panel|Rock|Castle,False,False
30095,72,1,,4 - Box Ladders|Fences|Guardrail|Supports,False,False
2489,72,1,,4 - Box Storage|Chair|Barrel|Trash,False,False
4490,72,3,,4 - Box Arch | Bow,False,False
6005,72,3,,4 - Box Arch | Bow,False,False
3659,72,3,,4 - Box Arch | Bow,False,False
3455,72,1,,4 - Box Arch | Bow,False,False
92950,72,8,,4 - Box Arch | Bow,False,False
15254,72,1,,4 - Box Arch | Bow,False,False
12939,72,1,,4 - Box Arch | Bow,False,False
16577,72,2,,4 - Box Arch | Bow,False,False
30136,72,18,,4 - Box Masonry | Brick | Log | Facet,False,False
2877,72,17,,4 - Box Masonry | Brick | Log | Facet,False,False
98283,72,7,,4 - Box Masonry | Brick | Log | Facet,False,False
90258,72,1,,4 - Box Rail | Groove,False,False
61780,72,5,,4 - Box Storage|Chair|Barrel|Trash,False,False
4533,72,4,,4 - Box Storage|Chair|Barrel|Trash,False,False
